	neutrophils	lymphocytes	monocytes	eosinophils	basophils
ACAD11	-0.4773509261846687	0.32868451526154363	-0.0029393655545429526	0.0017848732321039673	0.003726772805278099
ACAD8	-0.06759070538229994	0.13430471689540152	0.05743599866800422	0.02927865709252292	-0.004987281442764202
ACAD9	-0.5040965988122843	0.30594411425703305	0.02926794597958614	0.009622331616358773	-0.005184480167589858
ACADL	0.008811618341938054	-0.040123529035163114	-0.008971154886237162	-0.004895736249054714	0.004375700950457132
ACADM	-0.33491967470011924	0.08157111501544353	-0.008138560795645414	-0.002095547534203695	0.0015108593787715036
ACADS	0.21272032893287907	-0.12176601086329875	-0.016366084395857513	-0.03296128911649447	0.0005461500066577232
ACADSB	-0.37681017821207147	0.1872208726661975	-0.010726191676891938	0.006284017080918316	0.00028995094909483156
ACADVL	0.1636667764126934	-0.00931860086650979	0.07576907611360269	0.02914414086250003	-0.0020163602063900474
ACAN	0.29956773609703913	-0.13905286101738398	-0.014401601633602781	-0.012807886997192711	-0.0003776856971513887
ACAP1	0.0338203016909792	0.23331329639433562	-0.006169405059873727	0.011479497565856681	-0.0013287255691941898
ACAP2	0.3408527997124047	-0.15151568986416997	0.01331946730823497	0.004921407147025057	0.0012263414871605195
ACAP3	0.031287338485171214	-0.08547334087469967	-0.012415312768982667	-0.029621674104634576	-0.0030280339298605842
ACAT1	-0.2679951389280481	0.1387549241914452	0.005265496392511757	0.00476934664171794	-0.0018980528810961838
ACAT2	-0.20365838865469593	0.1977755600145918	0.019461001251645973	0.011841521026076272	0.001546138961495685
ACBD3	-0.2647677517483823	0.039937025328361936	0.029008252692997234	0.007846386306961557	-0.00430863628084893
ACBD4	0.0974843244062642	0.05685261964993696	0.00557334163589579	-0.0041086214727727305	0.0029225818198332972
ACBD5	-0.2138487618627286	0.08324466344038389	0.009494776747907212	-0.0013601380191062603	0.002711089614367472
ACBD6	-0.27018514067403565	0.06679667986367875	-0.00031153516263323494	-0.004335229134130099	-0.004795512454505686
ACBD7	0.0788978240909155	-0.022071846224587813	-0.007719267123454519	-0.0015580365360963796	0.0008874144671528372
ACCS	-0.09110068779693664	0.020422990852422107	0.0394129801588691	0.04712540645336297	-0.0021820363017494944
ACD	0.20164986518864406	0.12485217473350466	0.020467385144679023	-0.022218523583183006	-0.0027089648454229082
ACE	0.4396471097926453	-0.10859605165440217	-0.017607819848199834	-0.018363641981639253	-0.0021059011629754303
ACE2	0.7284799416362427	-0.09664865532002415	0.01910292732799096	-0.02658393947379421	0.004870778524635411
ACER1	0.1358042659256402	0.0035378546127778077	-0.012020028546133965	-0.030831149718556716	0.0008965014903407043
