	neutrophils	lymphocytes	monocytes	eosinophils	basophils
ALB	0.16350240335757737	-0.08455914895934317	-0.015463062751032658	-0.07993055009078973	0.0011144167432597303
ALCAM	0.3427576466156591	-0.010694319020720232	-0.0024470527050511883	-0.13814860705509968	-0.00021686483768728568
ALDH16A1	0.4569281451578146	0.017055986118220578	0.005157491118220956	0.04183233811418773	0.0009538150713753041
ALDH18A1	0.3181626813502211	0.15918425153137936	0.01274057803181709	0.09343402164827773	0.0023929279362697536
ALDH1A1	-0.31190673714840467	-0.03691040138993869	-0.004322307589623836	-0.054403702088331486	-0.0008844527705610698
ALDH1A2	0.14961943440712136	-0.11864342997490614	0.00998291624596762	-0.013178226278080667	-0.004728095374083224
ALDH1A3	-0.1351357781428256	-0.025978232266213475	0.005101273190425637	0.0759809921849003	-0.00035142153682415927
ALDH1B1	-0.03424968624554902	0.04126177449883874	-0.01397500511588523	-0.011121996363397434	0.0023742024001476725
ALDH1L1	0.1949806145270426	0.08306851552799183	-0.006622160508390485	-0.024669627620536313	0.0007049707217618629
ALDH1L1-AS1	0.47695918517411395	0.03224222653656045	0.027143689520236148	-0.07565420939164666	-0.0004893142694409184
ALDH1L1-AS2	-0.19287255338584208	0.20393627135124243	-0.015065567355501441	-0.02220045153679853	0.004225053942225144
ALDH1L2	0.2223559244860725	0.018668707279340783	0.013388458515896266	0.11503655874306994	0.0029023773031824004
ALDH2	-0.2964778186815347	0.009590208593462966	-0.0028802639373770216	-0.08261962916295769	-0.0017683650582449252
ALDH3A1	-0.08564557197290096	-0.04909138129205183	-0.007546780236045654	-0.06721446668559009	-0.0022441470691972154
ALDH3A2	-0.3025598378880972	-0.020613978676495913	-0.0071920016210441935	-0.10247275868631864	-0.002672828738082583
ALDH3B1	-0.021574856889571264	-0.025647021910372478	-0.01063158171546604	-0.010865072902017837	0.0020449538882329455
ALDH3B2	0.02877897910356065	0.021812618108885237	0.012874533455344667	0.009858029141129763	-0.0012496320488568247
ALDH4A1	0.022533442974595353	-0.0356417343153787	-0.005417020160089707	0.0695684266854264	0.0011122762578999314
ALDH5A1	0.15949023130870293	0.029477692899268063	-0.01093830382102929	-0.18626682741427403	0.0003558199431600893
ALDH6A1	0.16388990248838442	0.01300989709527812	-0.01563605188510861	-0.014175753116290707	-0.0005715203552925285
ALDH7A1	-0.3279322091418434	-0.006481411085077243	-0.004040347475493681	-0.008615628376970379	-0.00031036597471215187
ALDH8A1	0.5215484449991016	-0.004895160166576356	-0.009256243377880368	-0.0764946363200797	-0.004226887315572363
ALDH9A1	-0.46797776355805054	-0.02834509733434648	-0.0008392404128744133	-0.09625852098381166	-0.0009513971541929442
ALDOA	-0.41842284411808023	0.02875697447010625	0.01306868094702827	0.1504238838607849	-0.0025569423160436513
ALDOB	-0.4470686736172172	0.0429240940859136	0.04485460287887709	0.1097019193105023	0.00022645544820354592
ALDOC	-0.2287613668713581	0.037605612542149065	0.002001948891561792	0.1228787305686394	0.0003218238619339848
ALG1	-0.7192967004395066	-0.03261024340650155	-0.007329313231064047	0.03317534560953382	-0.003419370154176685
ALG10	0.3902266669071068	0.015614293735386406	-0.014335355490396863	-0.09861394257131055	-0.0007932166639380552
ALG10B	0.29604090728743643	0.014469639083910489	-0.017081195276609715	-0.11393331715124944	-0.002758198195414691
ALG11	0.2930781886945438	0.04373498364734492	0.01829915918139442	-0.04440990856894825	-0.0005547674709778246
ALG12	0.17679727038148388	0.06269129577627253	0.005459593896718415	0.10266938858289754	0.0007221691269599205
ALG13	0.17011272233053648	0.0338663051158718	-0.015188873997148012	-0.047421038128823416	-0.003259800345040594
ALG14	-0.701236059761842	-0.022550836819647237	-0.008454528179555656	0.026103101656123444	4.372425650187874e-05
ALG1L	0.18509082519802061	0.03991064074742759	0.029506142179600715	-0.022174107302460392	0.0008946075907407269
ALG1L2	0.08063722768507929	-0.12798965024343997	-0.02603833486417885	-0.055826482546822605	-0.008635708741061968
ALG1L9P	0.3335504321502298	0.03689708286469783	-0.00858902069311618	-0.043208453567540196	8.019479369478937e-05
ALG2	-0.3801096989363165	-0.10239318445916429	0.02123499667096203	0.14147708487260147	-0.002490119178381143
ALG3	-0.512534569697553	-0.016811735699050794	0.011707752913970446	0.08988762829453714	-0.0016105839099020906
ALG5	-0.6919404220088428	-0.018279646344867714	0.004663951605302998	0.03495001565177731	-0.0018553305565088085
ALG6	-0.11187627554824542	-0.020257482043562494	-0.005034539610697561	-0.09658200012632712	-0.0069679264248092435
ALG8	-0.6327165356888035	-0.04403243250736497	0.014873084060870274	0.04481615548382699	-0.0014659060668515854
ALG9	-0.2144183223913977	-0.027802715759836685	-0.015810707100027483	-0.12517220892902287	-0.007888081292529664
ALK	0.4007276236244648	-0.05923316077124248	-0.060201780856064625	-0.11172306743586273	0.0050103617142241525
ALKBH1	-0.5944237417771382	0.08120238338675481	0.01113132817120063	-0.05735185386409839	-0.00381982276500447
ALKBH2	-0.4087740877428259	0.02565123956714783	-0.013231439303002671	-0.045056555391559394	-0.002690616742172437
ALKBH3	-0.619887913291171	0.09231349825157792	-0.041853924627380405	-0.139550303508468	-0.003931003723788539
ALKBH4	-0.19601875207638428	0.028947824914531413	0.007355041621869052	0.032853080906949494	-5.111560136995461e-05
ALKBH5	0.44276697013572297	0.029317689011623706	-0.014571674158893846	-0.0721349616783307	0.003219156414570507
ALKBH6	-0.4604799687311415	0.05790951198497642	0.007693819247879266	0.05046269333508343	0.0003722830290271211
ALKBH7	-0.058586119669168546	-0.008288106780856475	-0.014469081184278927	0.02320119954612248	-0.00032854459722597034
ALKBH8	0.25357770044391126	0.04235693099560123	-0.007714020066806565	-0.17665612315606075	-0.0018280855041895592
ALMS1	0.20863634121262864	0.010743275891487346	-0.005562467130136997	-0.03934919840758378	0.0008027193257344944
ALMS1-IT1	0.37767773730763665	0.018481196664144734	-0.007234311531338592	-0.06428561661586854	0.00031070841692324737
ALMS1P	0.21511404340686552	0.014174930431024656	-0.002835660558395472	-0.037112940128091174	0.000891343497809021
ALOX12	-0.07286289603332251	-0.0595022197244297	0.006843804924356102	0.019393049669532533	-0.0021802932816681973
ALOX12B	-0.12892295055925018	-0.03360611397952036	-0.007994543526580243	0.0028006520174585748	-0.0023345025131325642
ALOX12P2	0.35257619895053505	0.04693400844512646	0.0023127221541982493	-0.0045508919786789006	0.0007206336007256286
ALOX15	-0.06289279489383443	0.01500778031418629	0.004119643245244331	0.10791217434619967	0.0027602328335958625
ALOX15B	0.1348455658207452	0.01821130007388159	0.018327528300866605	0.025395810999938494	0.0008496242986629887
ALOX15P1	0.16622039854345388	0.05369764075689146	0.015066711125099885	0.10712713975314327	0.0043605934468019
ALOX5	0.19849155975139207	-0.00979038935788534	0.00546734919908293	0.0015477115769908618	-0.0006949837796420785
ALOX5AP	0.09192722543569623	0.005597726990219343	0.0035185579851010913	0.007674217708827021	-0.00037603955186147156
ALOXE3	-0.3596917134525199	-0.019830841358687158	0.004131464710765622	0.09367753256763345	-0.0020503748395953943
ALPK1	0.5584064400030683	0.0877817215245914	0.01755745785079168	-0.10619863629820939	-0.000598874249097606
ALPK3	-0.08425095385573433	0.007754260604743799	0.008145321107069683	0.018374355001964954	-0.0013079126643626838
ALPL	-0.19939230937189925	0.013754325389508958	0.00268804617887631	0.08773958088325864	-0.00047013618713639976
ALS2	0.6206636410633438	0.07067176197759331	-0.0027161008644081726	-0.06863748946668798	0.003551061293166609
ALS2CL	0.1583496349744841	0.002085486698531127	0.0026479715162910605	0.0030687486617693178	-0.0034129147817867416
ALS2CR11	-0.10056150074974457	-0.06406450063866766	-0.05792006704150368	-0.1913109767497843	0.006009756143298439
ALS2CR12	0.040923125449594804	-0.0044995380449941655	-0.009258031509182396	-0.03312479055419063	0.0007192707618426139
ALX1	0.26863224625193377	0.07416650475011993	-0.03688514507893261	-0.04488661079243412	0.008369895182442619
ALYREF	-0.46174444692685856	-0.13988845553206852	-0.05285194503098032	0.0004082791645568561	0.0006985608081510759
AMACR	-0.1724182765376152	0.06947727107708186	0.008236484029856227	-0.07674319656842632	0.0010134484108708592
AMBRA1	0.701768724447073	0.0817581357979056	0.0066019645441960165	-0.0183381362322002	5.691728034309452e-05
AMD1	0.05896108034872341	-0.06777924703005775	0.019586558120931515	0.10535593319310184	0.0005603549072216258
AMDHD1	0.24640706283894329	0.08988061486138098	-0.026879418194481818	-0.20547006074179672	-0.007320959138457008
AMDHD2	0.5013288705712537	0.05973184371033834	-0.004178529792186327	-0.051128605834492975	-0.0008212187857139726
AMER1	0.5807489195241421	0.046121886883690955	0.009678419517632712	-0.058688779022583806	-0.0006934350225687049
AMFR	0.6619481591219986	0.010226280360516444	-0.022319283119993632	-0.1455580561941099	-0.0017104577100338781
AMH	0.33748201154083846	0.0005741451567061896	-0.006557499131509743	0.02946668519151789	-0.0026081390705263354
AMICA1	0.1549798260245093	0.0040970603019912025	-0.0008859174676429609	-0.020393842514925924	-5.257822630694507e-05
AMIGO1	-0.15006437179130158	0.1907974104591663	0.011359971359762253	0.11893272554282583	0.003655821937958045
AMIGO2	-0.010544823175950003	0.009508831154269147	-0.016201786469418403	-0.040579157818827344	0.0009813091990865791
AMIGO3	0.2589472042045746	0.017768486446911435	-0.002821713960705879	0.07435510305370437	0.0014411236872509403
AMMECR1	0.6377288719581236	0.04121538479316067	0.021453885582558195	0.04286323460212295	-0.000825034909574729
AMMECR1L	-0.09022775478165936	0.05883642065764655	0.03710877339025196	0.1218625658011392	-0.004573858848885995
AMN	0.15328863059546868	0.018925461931384724	0.0012737211750961071	0.06322469217884713	0.0007406981711739879
AMN1	-0.42150059638807796	-0.11101130482192939	-0.021608212854077172	-0.08414332246958785	-0.0026264676789362175
AMOT	0.2743392624784402	-0.008308485305624135	0.0019339945541197757	0.05374383748369242	0.0026840482474905086
AMOTL1	0.11726946485940377	0.0052809627901504565	-0.0005355260706682494	0.006493116732019454	-0.0012489675396772334
AMOTL2	-0.008320394712342262	-0.032378748968265814	0.009163325095092361	0.024343113569390205	-0.0038882922647594455
AMPD1	-0.6024181510196507	-0.02852230938949406	-0.01624839926143666	0.10354385894920529	-0.0016687206179776552
AMPD2	0.518992582486845	0.06039623758156107	0.008903708307871055	-0.03704957778445584	0.0005978703261216344
AMPD3	0.17435979827315506	-0.07235201564472149	0.02083957094788491	-0.01713596798372767	-0.0034782876320242242
AMPH	-0.32296196958796447	0.172495079667296	-0.005214102104604982	0.07282514977297946	0.000945698397638215
AMT	0.010741792618702867	0.03170736343486609	-0.0052085774107933445	0.007022685091629633	0.0016063230140235985
AMTN	-0.16443122148863634	-0.0013707604521561011	0.00011304648947129692	0.029440221568308708	5.8713099221322475e-06
AMY1A	0.07507884247223598	0.014164048233773036	0.0001641454679403621	-0.012780059748455763	0.001225013772714077
AMY1B	-0.020577222284236793	-0.01871971193349644	-0.004291035678773975	-0.01856620343550438	-0.0014670673401463144
AMY1C	-0.2910625305099696	-0.0022636467307254014	0.010313223000273701	-0.010209495061006064	-0.0022420600449683495
AMY2B	0.24709886590447713	0.03113983892560463	-0.008678411416308752	-0.04950272991491065	0.0005320367654827029
AMZ2	-0.4989304053605908	-0.03670984856415142	-0.014944995596474012	-0.06882684975572476	-0.0005914676606817955
AMZ2P1	-0.15364131580912563	-0.04031697230336597	-0.026245555195285923	-0.05590525429382827	0.001806323491142114
ANAPC1	0.5625262376604734	0.0027548314792575634	-0.02040022521135868	-0.1533500746358829	0.001009679871540591
ANAPC10	-0.5975151504794147	-0.07700091823870592	-0.010923946190241066	-0.04331358928358004	-0.00390739721769263
ANAPC11	-0.13622502422238453	0.052153697914703284	-0.005538212692394945	0.012565748221400724	-0.0015739919265046077
ANAPC13	-0.445520136882625	-0.031200242004175698	-0.005102519318756601	-0.05099792130546335	-0.002148638462081707
ANAPC15	-0.5248011145734979	0.02432601134229774	-0.01003429506691719	0.03475891828943307	0.0008325230620155495
ANAPC16	-0.7099454812652934	-0.038823173136722074	-0.007018513681038339	-0.04691866284098973	-0.0006708578357886376
ANAPC1P1	0.5960983955712673	0.07377838064984527	-0.026143757838562133	-0.18682460179378016	0.003282596527950314
ANAPC2	0.2216359075903727	0.0689398447492075	0.009294437488554099	0.09109153060423876	0.0008107069482748174
ANAPC4	0.16879211856307658	-0.014123474261696013	-0.005468036579133818	-0.16339176078437218	-0.0033096964866621225
ANAPC5	0.14456491469432434	0.043414525521698215	-0.03847707297838403	-0.17487153327376811	0.0016508999529243392
ANAPC7	-0.3253473523275454	-0.010646402167750028	0.018845944237025902	-0.08590290736622246	-0.0059426358978803126
ANG	-0.07031352975590009	0.05123320143881402	0.0010461901067934974	0.01942868075921924	0.0016271629673550528
ANGEL1	0.5146243466396004	0.10257714756201061	0.02620473081660504	0.03351977601406119	0.0033103652179961238
ANGEL2	0.742387968970177	0.11665005078963839	-0.001029909949597397	-0.1416820256645185	-0.0012661997655103706
ANGPT1	0.6410623970427408	0.11879814752033015	0.018437620024993988	-0.19181476050927454	0.0020622637151754795
ANGPTL1	0.344535206015912	0.13604246980561158	-0.015619670299498626	-0.24184378047771807	-0.0034004179060868403
ANGPTL2	-0.118898718992101	-0.011870281845533695	0.0027430971472267814	0.011749989826468677	-0.0015767305658504107
ANGPTL4	-0.021651346779556123	-0.007964002259829262	0.014381343339464165	0.07813965920452434	-0.0009226049810066509
ANGPTL5	0.15641409163742725	-0.06521360988616967	-0.01604089334043276	-0.10970511170701716	0.001810195773344067
ANGPTL6	0.9966756898751749	0.07118413480997293	0.041060641554371176	-0.0014063492492674807	0.0030417350522400828
ANK1	0.047825003571851585	0.02321396900505704	0.03111755193761475	0.002394426748004742	-0.0029025845246795218
ANK2	0.19424649711385972	0.0655984023789906	-0.035014898328169286	0.0011286387166127504	0.004759808723125305
ANK3	0.2748636170127186	0.013479282133047523	-0.017395016498312103	-0.1272530090104411	0.0004611832707424403
ANKAR	0.4148263775985991	0.043661637167819387	-0.005249642920077305	-0.07581758167184242	-0.000544924091347365
ANKDD1A	0.16243802096215243	-0.005947899655055038	0.002549222376166075	-0.003451503497702099	-0.0008833884788837554
ANKDD1B	0.123299081042276	-0.002521459783213399	-0.007583411897297701	-0.024995484121016775	0.0013570298100901745
ANKEF1	0.3791686695791763	0.03513549780922192	-0.008428594946091234	-0.12429330491051016	0.000690272905750814
ANKFN1	0.07525882677654519	0.0001549494913337694	-0.008102795130899615	-0.036756831274395364	0.0010595353034992287
ANKFY1	0.7439244742532235	0.052426166262479916	0.022212117578421904	-0.07648781921490704	-0.0012689771564935357
ANKH	0.23061898216779939	-0.039551378474308604	-0.020798895974451344	-0.08075651983987642	-0.003186167308644761
ANKHD1	0.47812327557895007	0.011934248223512973	-0.004774512089908667	-0.03942367538891978	-0.0002356796912723037
ANKHD1-EIF4EBP3	-0.06491681733078862	0.02235677933130835	0.015409316511500636	0.02688642830718673	0.0036309881226618463
ANKIB1	0.719136075011958	0.04321630504748579	-0.0067403798038455694	-0.08623593867560816	5.908603749488271e-05
ANKK1	0.2280804029666731	0.006024503373436824	0.0002585489051025944	-0.008250455560971306	7.367821789571274e-06
ANKLE1	0.6839169209785734	0.11831723094157337	-0.009640989394409416	-0.04997900529702342	-0.0008780997257219357
ANKLE2	0.31681246684400954	-0.04707050726126456	0.016868176491122527	0.06622997732240173	-0.0020483251148158115
ANKMY1	0.1397510922513243	0.01820930866396158	-0.007946872524167405	-0.026624153288147392	0.0016099119034271292
ANKMY2	-0.6207152690753305	-0.10615893857626582	-0.06269766259092951	-0.1609939560533568	-0.003426364455254945
ANKRA2	-0.6595642710889392	-0.07931788450553565	-0.025425278857774458	-0.10927596673521686	-0.0008818306334404013
ANKRD10	0.49815731647501343	0.10289790269725443	0.0052560458105406545	0.030827496486345404	0.001524650314551012
ANKRD11	0.41000880179982674	0.019273682003012837	-0.013257313518238133	0.010621471186560176	0.002602812495822093
ANKRD12	0.1837424703497292	-0.03498996771819627	-0.020511612436730244	-0.11096638182471892	-0.003254602323620636
ANKRD13A	0.06385935166169307	0.06405538965647241	0.021157875693612358	-0.07860700171770675	-0.003159980732652374
ANKRD13B	-0.04849454424743891	0.04149084762124547	0.004214727039705128	0.1091021474585686	-0.0006689418340664137
ANKRD13C	0.12095837724237116	0.038297118950820254	-0.030213393824146326	-0.21016214879878112	-0.0033197285381537925
ANKRD13D	0.17874785551915887	0.11909873449873451	0.026175687821490365	0.08590789220559182	-0.00014705575931135717
ANKRD16	0.3302798282764962	0.09965240670499165	-0.007320828124292034	-0.008872598506429713	0.0022546987945113134
ANKRD17	0.5321460540595963	0.07165898014981768	0.0023800597487998914	-0.02963707779665013	0.00031997840403707426
ANKRD18A	0.17319236126261375	0.015573440407037583	-0.006951796006251259	-0.02131423703535382	0.0010744775632483244
ANKRD18B	0.32160598870992335	0.010526561250656017	-0.001847696988208546	-0.049366664795981605	0.0013870243389693855
ANKRD19P	0.5391425481728708	0.10930561710154689	0.01040030494530676	-0.022781869100273352	0.0029940301047314067
ANKRD2	-0.3514875802506514	-0.05462537092868808	-0.027961124594570487	0.06082487594026727	-0.0010579377633565163
ANKRD20A1	0.20076396054182957	-0.012113298344793026	-0.010218244944151005	-0.010641076026228817	7.712708317350977e-06
ANKRD20A11P	0.36725343366408464	0.03127457183319249	-0.007578448063204001	-0.028841651869701244	-0.0004382625397135133
ANKRD20A12P	0.3583456825524323	0.05671099119365844	-0.002989536049514961	-0.08632068148490839	0.0011034641773094633
ANKRD20A19P	0.5425305192148052	0.04197985902710853	-0.014665316886223771	-0.054998137163681224	-0.00027672234297999155
ANKRD20A2	0.07654606793749484	0.038767795894169066	-0.024265993263729566	0.022958386354523626	0.0007279269319313274
ANKRD20A3	0.15241271768054837	0.03976410995502006	-0.020508141720574836	-0.005164731977360702	-0.0025175164496159066
ANKRD20A4	0.22354758413441622	0.03537869864115633	0.0042162176102724346	-0.005699927847405317	-0.001506203705010672
ANKRD20A5P	0.41271402744761637	0.01287813134683815	0.011681182324560538	-0.032479267303376066	-0.00130517057883772
ANKRD20A8P	0.3533133303542669	0.027406115094171395	-0.006398489406198975	-0.04438392747792517	-3.6773744507831126e-05
ANKRD22	-0.20343746980789143	-0.06634855323967555	0.011564971042019086	0.03842754231402515	-0.0025334546098181665
ANKRD23	0.2815583663551355	0.04505378967062544	-0.006893345141856839	-0.018320124968254744	0.0011709027032302554
ANKRD24	0.38412521083582535	0.02343421511786232	-0.011134884333327382	-0.027947307506935668	0.0021684944174148032
ANKRD26	0.31945375422003747	0.012178356880831322	-0.007069865459335572	-0.07140002630819847	0.0004225084272681771
ANKRD27	0.48481278305517606	0.1380902256831864	0.03725444614490396	-0.02873065435034179	0.00062726687477315
ANKRD28	0.4213405644752648	-0.008390600374293003	-0.027656857967734903	-0.09329371455530769	0.0013406407294263986
ANKRD29	0.16015172733885985	0.08966978847817425	0.006906442215326689	0.05791957896999222	-0.0028158263472589555
ANKRD31	0.35499335308588575	-0.026303174212699003	-0.014947074574140247	-0.10531162740431611	0.0024237721257649556
ANKRD33B	0.5856263120577265	-0.028179404183959714	-0.01881887113870971	0.032856294779077505	-0.00031611395487528
ANKRD34A	-0.05600949528183065	0.07506088388223309	0.02938179257841303	0.07760215259617774	-0.0006970307234807181
ANKRD34B	-0.4413600639222827	0.09004398968766493	0.04844718948183774	0.09928449138808637	-0.003812793400564272
ANKRD35	0.1126963016376141	0.024710261399134716	0.0046326599201713696	-0.002073334515726966	0.0012360080773938292
ANKRD36	0.23650077376743137	0.010776590575965228	-0.0011304448472218593	-0.04877127193559722	-0.000907780705173824
ANKRD36B	0.25529558362084837	0.013324993920779536	-0.0025988203109081637	-0.04788832828819343	-0.0012042897114893213
ANKRD36BP1	0.44662762183204585	-0.11646964816133967	0.0009870104048581262	-0.11746758866143796	0.0037761231413064433
ANKRD36BP2	0.23326637628005212	0.05124667839767634	-0.011064388929055353	-0.054571812176669766	0.0008302248950975531
ANKRD36C	0.20250522170418578	-0.00021690020414488146	-0.0008990223062131894	-0.017330892055410232	-0.0008810127257644142
ANKRD37	0.07704868010900705	0.03394557630299594	-0.003124974155299113	-0.003841319115538345	0.0014986360403231804
ANKRD39	-0.018142477200655847	0.09059550536060564	-0.004855768945603612	0.07687521012867722	0.003279742395733266
ANKRD40	0.5464954111790986	0.08528323665611465	-0.02382063255308501	-0.16325167590479936	-0.0013339640660293194
ANKRD42	0.11522074289638924	0.005095212179181545	-0.010566274773543922	-0.06553310644761345	0.0014467923231285228
ANKRD44	0.26209662451843996	0.00782629152409475	-0.0023394170220588408	-0.042594422441611955	-0.00042955179420219714
ANKRD44-IT1	0.3963350804541376	0.05093736286334127	-0.0009896820483957726	-0.04144016132705544	0.00019834035468644187
ANKRD45	0.06018725972229458	-0.0028183553278956757	-0.0076934672322817015	-0.04368715352515258	0.0005303118773785442
ANKRD46	0.5041784317789003	0.06204979849234255	-0.0029801506278061695	-0.15737633067230755	-0.0055461189871214385
ANKRD49	-0.020782834623435685	0.1302657034117242	0.009657669740862882	-0.049174561720029694	-0.004065243341328606
ANKRD50	0.37823173642930097	0.049495286028851775	-0.0010894417835705954	-0.12783873389628808	-0.0011396096027648818
ANKRD52	0.2940231053806252	0.07674158765009413	0.02269612649031419	0.10746286942352551	0.0010731152865161347
ANKRD53	-0.14211784666556898	0.009070808858032709	-0.010422826711094423	-0.022153806298877744	0.001748529232439716
ANKRD54	0.08507628903264139	0.018625788479969166	-0.010083728087984798	-0.039662493340145925	0.0016388665169858798
ANKRD55	0.6765219078919983	0.113377574324356	-0.05854981114460442	-0.13788913234026942	0.0064351241903816405
ANKRD6	-0.09100443870012247	0.054417816437001026	-0.04954491304564436	-0.12266834642707898	-0.0029203359271490533
ANKRD61	-0.02128075020766236	-0.05400180625854305	0.006168475537761333	-0.05277985396468548	-0.00455489365911305
ANKRD62	0.32581900837970756	-0.027832641187657606	-0.04180451719101863	-0.1444531580435481	-0.002464750241546735
ANKRD65	0.09102924685889917	0.08998161649842745	0.022912496480855426	0.10170527637744614	0.0047682598585210845
ANKRD66	-0.00037821203163739166	0.0032338524815252517	-0.00717008382421893	-0.026086090577118793	0.0006494868094440036
ANKRD7	0.24918226804446506	0.06569595634488436	-0.0602752835070449	-0.28424157328322586	-0.001895896279366466
ANKRD9	0.24650166744318938	0.02143304387104836	-0.005740279202495408	-0.0015613906787684188	-0.0002727249574802192
ANKS1A	0.4622995963748457	-0.007015542739611923	-0.0012242186232072991	-0.04897732760790197	0.0016742056688476934
ANKS1B	0.2583756403015803	0.026934380647318255	-0.013575632745713115	-0.06760666319638371	0.0013580724124660835
ANKS3	0.47607370559247864	0.09512686372394522	-0.007605106206910839	-0.022522427684119998	0.0016994226323433321
ANKS6	0.2252545951226062	0.006329817962793607	-0.028167715984551145	0.014704570817088931	-0.0005121342437473951
ANKUB1	0.06182107371844114	0.0004519276173510305	-0.006465156663461464	-0.02644481454667205	0.0006966430602277637
ANKZF1	0.20408479522311795	0.07952761725615491	-0.0018294533396092409	-0.002403062621190093	0.0027257943751354784
ANLN	0.08635126087345223	0.019548485330366985	-0.010102587125189948	0.007389436983670933	0.0010105479996560239
ANO1	-0.05389272067069479	-0.005135702040831802	0.008131417902202917	0.08597982867330725	0.001130367157022627
ANO10	-0.5633822045304748	-0.0016724410988326194	0.016618568429771687	0.1653199301612069	-0.0026034481633651655
ANO2	0.19074123286779573	0.04968159162400748	0.02851272821392623	0.24258395022592505	0.003605875550696461
ANO4	0.9158275993908154	-0.036228275754661435	0.12404345770272256	0.06396063435261368	0.00027262320311458607
ANO5	-0.26953879939145076	-0.17649609555647905	-0.0304656429384525	-0.05985368942248435	-0.006034939517089236
ANO6	0.4341673906329061	0.08731039337065359	-0.00796260920991679	0.04562085889226148	0.004110836291519699
ANO7	0.15198427135295847	0.038481426151998496	0.0006385425391177272	0.05839989145930727	0.0023462475420174215
ANO8	0.0008231445212547837	0.02714112155778355	0.01032222382179146	0.10863355656776928	-0.0006395473668120941
ANO9	0.015561801292826957	0.05492617132023592	0.007648199761194256	0.09876637113959905	-0.00125751893166751
ANP32A	-0.7141352662114656	-0.045129250783278785	-0.0005433273009963031	0.0255950823855945	-0.0004890571733771547
ANP32A-IT1	0.3032845074918552	0.021387921854999544	-0.002148479712515299	-0.02729099623239081	0.0006637323902375057
ANP32B	-0.3182876985885781	-0.01607554753359022	0.0014046741085665241	0.03210612585234134	1.8952445283874122e-05
ANP32E	-0.09279334324776195	-0.054491906299545964	-0.02036991473640156	-0.11113373027257926	0.0006011348847988088
ANPEP	-0.25581374354743386	-0.008346726884177522	-0.002191637066187738	0.08405439702103873	0.0019371008781428319
ANTXR1	-0.2199799719932571	0.006314348085797944	0.02059963729889203	0.01114966157434991	0.00042721262857258347
ANTXR2	0.4041680339011551	0.034035932507356946	0.024030316610329307	-0.047152912411573634	-0.0037555885196672097
ANTXRLP1	0.5295700308067008	0.09867600526281001	0.004441804838699194	-0.09470045653891551	-0.0010257169379237468
ANXA1	-0.40162943725855454	-0.06757888806789444	-0.001442596830034165	0.057920812151769356	-0.0011323083612993494
ANXA10	0.08989338997876764	0.013681335702864197	0.029510685151807027	-0.02031288456757934	-0.006113396154482353
ANXA11	-0.5930444402343492	-0.08197175158133252	0.006997061762670862	0.07754213433323723	-0.0013639123628731934
ANXA2	-0.47827601612433135	-0.07298782460600296	0.014986897491423876	0.07642186019244163	-0.0022921196043224727
ANXA2P1	0.4206742699083455	-0.12348589356652727	-0.014585446839259025	-0.10059669768510346	-0.0062729496924560394
ANXA2P2	0.14702678497072805	0.013723339823643016	0.0036862789379408165	0.002043575863031698	0.0008330444583622676
ANXA2R	0.4892695999190334	0.04170889625346287	0.0042473307641760875	-0.032112381155594706	0.0025390922658997564
ANXA3	-0.40026224494894086	-0.0605718766141195	0.010599123502560415	0.07784735809777082	-6.546621816203935e-05
ANXA4	-0.3470950261428359	0.010572948936034752	0.04255166705597097	0.1775414338876357	-0.0006747883116301248
ANXA5	-0.5877466539857823	-0.048715622895281	-0.0016220643423877	0.052442183580414484	-0.001004192892525197
ANXA6	0.183870324053168	0.026802664305112904	0.001998376037105898	-0.02746983529836733	-7.884929567003802e-05
ANXA7	-0.6615117402637577	-0.033584263873240594	-0.009328784293530373	-0.06418819804892598	-0.0003497455027419579
ANXA8	-0.05461328543199178	-0.01658879651278328	0.0038589287063558386	0.03599290492319462	-0.00033104833360069787
ANXA8L1	-0.07344716545205006	-0.007786314861460632	0.0005780496395337364	0.03666927382812173	-0.0005656557049040135
ANXA9	-0.11693365310922711	-0.0184796026239677	-0.006203252713433913	-0.03978979912667392	-0.00396426451385653
AOAH	0.18147531950812354	0.007017656978997706	-0.0005166537999763093	-0.036872251622056304	-0.0002140923737994708
AOAH-IT1	0.30393751663558904	0.08775272146957874	0.004109830962127	-0.06884006413018084	2.7213837009299678e-05
AOC1	-0.05088897962934354	0.0455197668543934	0.009301788715465793	0.02919737628842186	0.0008344536960706504
AOC2	0.40188198297580147	0.02560350355069331	-0.013995849022220529	-0.08089498511902722	0.00023711144086967752
AOC3	0.10878689753930322	-0.08330139051287383	-0.014712904157465356	-0.09730249967217937	-0.0025213843350225624
AOX1	0.5721577550838319	0.017055885761320288	0.02090171445295458	-0.18966233209364172	-0.004788849245520609
AP1AR	0.2513554276814127	-0.011688933560551132	-0.01510908601890019	-0.22189049740747932	-0.00600107844599142
AP1B1	0.1810325474048329	0.009273119159895222	0.007966239896371213	0.0634231535394134	-0.003964628047601428
AP1G1	0.691052887888245	0.03410220963697289	0.015958553284409236	-0.07681755431624333	-0.00047052849531554585
AP1G2	-0.4325101122778818	0.0450490208697175	0.012987593296415379	0.1355189669406501	-0.002326726904181153
AP1M1	0.4459914912129595	0.07425011101277842	-0.00021953606500927508	-0.11893478414516784	0.0027705814989637794
